"quantity","value"
"muD_obs_nm",656.2247967569656
"muH_obs_nm",656.4028078714922
"delta_obs_nm",0.1780111145266119
"lambdaD_corr_nm",655.5155898248197
"lambdaH_corr_nm",655.6932937036703
"delta_corr_nm",0.17770387885057168
"D_RMS_residual",0.04291677332320546
"H_RMS_residual",0.02206298558673506
"D_scale_factor",0.4446774733769137
"H_scale_factor",0.4498317753860968
