655.87	0.046748
655.881073	0.047624
655.892146	0.048342
655.903219	0.047988
655.9142915	0.04838
655.9253635	0.048828
655.936436	0.050185
655.947508	0.050175
655.9585795	0.050191
655.969651	0.050723
655.9807225	0.050882
655.9917935	0.051878
656.0028645	0.052543
656.0139355	0.053475
656.025006	0.053773
656.036076	0.054799
656.0471465	0.056106
656.058216	0.058657
656.069286	0.060308
656.0803555	0.06573
656.091425	0.074118
656.102494	0.098632
656.113563	0.146719
656.1246315	0.273579
656.1357005	0.520158
656.1467685	0.918626
656.157837	1.483846
656.1689045	2.252599
656.1799725	3.371629
656.19104	4.585257
656.2021075	5.756785
656.2131745	6.622482
656.2242415	6.909435
656.235308	6.437281
656.2463745	5.412517
656.257441	4.046041
656.268507	2.668313
656.279573	1.584215
656.290639	0.9069
656.3017045	0.554983
656.31277	0.445645
656.323835	0.494826
656.3349	0.653896
656.3459645	0.922809
656.357029	1.332413
656.3680935	1.820738
656.3791575	2.298703
656.3902215	2.699794
656.4012855	2.855159
656.412349	2.693606
656.4234125	2.306747
656.4344755	1.779527
656.4455385	1.211063
656.456601	0.746343
656.4676635	0.443377
656.478726	0.258134
656.489788	0.160548
656.50085	0.109476
656.511912	0.086075
656.5229735	0.073482
656.534035	0.064656
656.545096	0.060139
656.556157	0.057563
656.5672175	0.055597
656.578278	0.054838
656.5893385	0.052719
656.6003985	0.051664
656.6114585	0.05059
656.6225185	0.050843
656.633578	0.049159
656.6446375	0.048689
656.6556965	0.048491
656.6667555	0.048001
656.677814	0.047871
656.6888725	0.047806
656.699931	0.047105
656.710989	0.04743
656.722047	0.046012
656.733105	0.046511
656.7441625	0.046346
656.75522	0.0457
656.766277	0.045184
656.777334	0.044668
656.7883905	0.045077
656.799447	0.045181
656.8105035	0.044714
656.8215595	0.044834
656.8326155	0.044789
656.8436715	0.044727
656.854727	0.044827
656.865782	0.043935
656.8768375	0.044065
656.8878925	0.044438
656.898947	0.044513
656.9100015	0.043861
656.921056	0.043763
656.93211	0.044665
656.943164	0.044153
656.954218	0.044993
656.9652715	0.044153
656.9763245	0.044402
656.987378	0.04412
656.998431	0.043841
657.0094835	0.043708
657.020536	0.04438
657.0315885	0.044299
657.0426405	0.044889
657.0536925	0.044964
657.0647445	0.045012
657.075796	0.045081
657.086847	0.044578
657.0978985	0.044146
657.1089495	0.043465
657.12	0.043484
